zip code tabulation area,NAME,B02001_001E,B02001_001M,B02001_002E,B02001_002M,B02001_003E,B02001_003M,B02001_004E,B02001_004M,B02001_005E,B02001_005M,B02001_006E,B02001_006M,B02001_007E,B02001_007M,B02001_008E,B02001_008M,B02001_009E,B02001_009M,B02001_010E,B02001_010M,GEO_ID,B01003_001E,B19101C_001E,B19101C_001M,B19101C_002E,B19101C_002M,B19101C_003E,B19101C_003M,B19101C_004E,B19101C_004M,B19101C_005E,B19101C_005M,B19101C_006E,B19101C_006M,B19101C_007E,B19101C_007M,B19101C_008E,B19101C_008M,B19101C_009E,B19101C_009M,B19101C_010E,B19101C_010M,B19101C_011E,B19101C_011M,B19101C_012E,B19101C_012M,B19101C_013E,B19101C_013M,B19101C_014E,B19101C_014M,B19101C_015E,B19101C_015M,B19101C_016E,B19101C_016M,B19101C_017E,B19101C_017M,B19083_001E,B25003_001E,B25003_001M,B25003_002E,B25003_002M,B25003_003E,B25003_003M
92071,ZCTA5 92071,59739,194,41888,1272,1426,406,405,168,3333,530,115,77,2843,698,9729,1058,4698,918,5031,640,860Z200US92071,59739,113,61,0,32,0,32,0,32,28,42,0,32,0,32,0,32,7,11,0,32,22,33,11,18,12,14,0,32,0,32,21,33,12,18,0.4067,21036,532,15137,514,5899,530
95023,ZCTA5 95023,58374,780,24692,1621,622,118,1021,411,2184,362,90,55,9456,1109,20309,1828,16721,1751,3588,715,860Z200US95023,58374,274,111,0,32,0,32,0,32,0,32,28,32,0,32,0,32,42,60,6,10,0,32,43,49,20,27,7,13,27,42,43,40,58,48,0.4175,17523,273,11798,497,5725,507
92507,ZCTA5 92507,61920,2033,19597,1458,5582,840,827,270,9037,948,181,123,18382,1690,8314,1343,5458,1263,2856,643,860Z200US92507,61920,169,84,0,32,26,31,0,32,0,32,0,32,17,25,0,32,0,32,0,32,34,39,0,32,30,29,5,8,0,32,57,53,0,32,0.4347,18314,547,6459,424,11855,605
90031,ZCTA5 90031,36881,1635,5691,771,769,346,683,208,10896,1315,283,201,14675,1376,3884,838,3000,727,884,325,860Z200US90031,36881,184,72,0,29,0,29,0,29,11,14,0,29,0,29,9,14,0,29,14,20,72,45,31,33,11,20,0,29,14,22,0,29,22,35,0.5061,12166,557,3823,437,8343,494
91942,ZCTA5 91942,40920,1471,25146,1536,2979,874,231,153,2866,651,87,67,2665,665,6946,1455,4496,1476,2450,498,860Z200US91942,40920,72,66,0,29,15,26,0,29,0,29,0,29,0,29,0,29,0,29,0,29,0,29,0,29,0,29,0,29,0,29,20,33,37,49,0.4516,17575,742,7736,500,9839,632
90746,ZCTA5 90746,27465,1910,2261,481,16690,1670,190,149,2551,638,224,241,2487,691,3062,822,1298,651,1764,508,860Z200US90746,27465,64,53,10,16,0,25,0,25,0,25,0,25,0,25,0,25,0,25,0,25,0,25,0,25,0,25,7,13,5,7,38,48,4,6,0.4192,8599,534,7262,549,1337,318
95602,ZCTA5 95602,19248,1452,16131,1350,47,59,119,73,413,256,39,55,1229,423,1270,382,609,325,661,250,860Z200US95602,19248,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0.4503,7543,484,6114,429,1429,278
93611,ZCTA5 93611,46631,2102,27685,1964,1046,438,486,237,5519,847,172,118,4479,1004,7244,1184,4826,967,2418,601,860Z200US93611,46631,110,72,0,29,0,29,0,29,0,29,0,29,0,29,0,29,0,29,0,29,0,29,0,29,53,52,0,29,2,4,48,54,7,11,0.3953,15534,632,11417,614,4117,486
91303,ZCTA5 91303,29522,1722,9180,1353,1325,416,355,221,3169,595,80,118,11213,1277,4200,1202,3314,1157,886,298,860Z200US91303,29522,38,34,0,25,6,10,0,25,0,25,0,25,0,25,0,25,0,25,0,25,0,25,16,27,6,9,0,25,0,25,10,16,0,25,0.4154,10484,452,2171,328,8313,427
92084,ZCTA5 92084,49533,2321,25995,1725,1094,397,695,440,1915,463,545,384,6495,1515,12794,1794,9720,1672,3074,1104,860Z200US92084,49533,122,70,23,40,0,29,0,29,0,29,0,29,0,29,0,29,0,29,0,29,0,29,15,14,0,29,37,36,0,29,0,29,47,51,0.4208,15025,581,8656,525,6369,463
95614,ZCTA5 95614,4504,698,3807,692,0,14,0,14,92,71,0,14,188,232,417,281,320,249,97,118,860Z200US95614,4504,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0.3775,1701,206,1580,211,121,94
90715,ZCTA5 90715,20668,1142,4973,665,1723,576,253,166,5504,639,413,322,4531,799,3271,684,2431,667,840,232,860Z200US90715,20668,121,72,10,15,0,25,0,25,0,25,23,37,0,25,0,25,26,39,26,41,16,25,0,25,0,25,0,25,0,25,20,21,0,25,0.3731,6372,334,3244,307,3128,319
91330,ZCTA5 91330,2591,53,1191,152,254,84,9,18,587,121,4,10,266,103,280,91,185,87,95,53,860Z200US91330,2591,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,-666666666.0000,4,7,0,14,4,7
93022,ZCTA5 93022,5929,758,4741,786,4,7,69,50,57,43,6,11,422,265,630,240,504,235,126,81,860Z200US93022,5929,10,15,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,10,15,0,19,0,19,0.3990,2136,236,1734,210,402,145
92321,ZCTA5 92321,828,286,676,268,0,14,0,14,0,14,0,14,8,12,144,129,126,128,18,20,860Z200US92321,828,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0.5886,371,99,312,96,59,40
95525,ZCTA5 95525,1443,246,1168,197,0,14,68,47,33,47,16,24,47,62,111,62,6,8,105,61,860Z200US95525,1443,20,19,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,9,13,1,3,0,14,1,2,3,3,0,14,6,13,0.4857,733,132,395,96,338,96
95825,ZCTA5 95825,37077,2395,16136,1229,4866,915,301,177,4489,990,415,272,4658,1368,6212,1233,2520,749,3692,1010,860Z200US95825,37077,109,70,0,29,28,42,2,4,0,29,0,29,0,29,0,29,27,41,42,47,10,16,0,29,0,29,0,29,0,29,0,29,0,29,0.4304,15833,619,3932,352,11901,589
91762,ZCTA5 91762,63656,2729,19865,1761,3259,692,671,230,6443,888,123,159,16988,1467,16307,2304,14530,2341,1777,554,860Z200US91762,63656,161,67,0,32,0,32,0,32,10,17,0,32,0,32,17,28,0,32,14,18,18,24,10,15,18,23,8,14,48,36,18,23,0,32,0.4203,19133,639,11171,684,7962,610
91978,ZCTA5 91978,10511,1060,4734,767,1208,598,7,11,642,302,98,115,1788,585,2034,607,1352,567,682,276,860Z200US91978,10511,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0.4086,3268,277,2149,310,1119,259
91901,ZCTA5 91901,18300,1353,14504,1401,310,270,134,81,474,280,73,63,976,472,1829,420,1065,345,764,280,860Z200US91901,18300,55,31,4,7,0,21,0,21,0,21,0,21,6,8,5,9,0,21,0,21,0,21,15,14,3,5,4,6,0,21,13,16,5,7,0.3977,6386,392,4769,405,1617,325
93723,ZCTA5 93723,14158,1638,5595,969,868,628,136,181,2796,1192,15,21,1779,854,2969,874,2303,755,666,422,860Z200US93723,14158,35,46,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,5,9,0,21,0,21,0,21,30,46,0,21,0.3735,3693,296,2986,297,707,230
90602,ZCTA5 90602,25823,1529,7993,1054,500,214,281,127,745,202,16,24,11875,1159,4413,924,3564,796,849,347,860Z200US90602,25823,97,64,0,25,0,25,0,25,0,25,0,25,0,25,4,6,0,25,0,25,7,12,0,25,24,29,0,25,0,25,22,24,40,53,0.4421,7950,408,3125,402,4825,357
92352,ZCTA5 92352,6496,1121,4881,975,39,49,65,58,139,114,0,19,337,383,1035,312,685,269,350,169,860Z200US92352,6496,10,14,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,10,14,0,19,0,19,0,19,0,19,0.4861,2517,347,2174,335,343,129
92561,ZCTA5 92561,1891,442,1396,332,0,14,33,28,12,16,0,14,194,137,256,202,180,176,76,71,860Z200US92561,1891,5,8,0,14,0,14,1,2,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,3,6,1,5,0,14,0,14,0,14,0.5267,803,160,668,124,135,95
95822,ZCTA5 95822,46269,1793,15606,1487,5727,930,470,357,8466,937,1122,405,6885,1266,7993,1159,3812,914,4181,807,860Z200US95822,46269,136,89,0,29,0,29,0,29,0,29,0,29,0,29,0,29,70,74,0,29,0,29,0,29,36,41,0,29,8,14,0,29,22,29,0.4077,16689,603,10447,527,6242,545
92503,ZCTA5 92503,88242,2811,30438,2046,3376,616,801,287,7065,1022,372,199,32955,2687,13235,1845,9598,1737,3637,656,860Z200US92503,88242,171,70,0,32,0,32,6,11,0,32,0,32,0,32,7,10,0,32,5,9,7,10,15,16,8,15,30,37,38,44,29,22,26,30,0.4228,24727,705,16302,669,8425,561
95694,ZCTA5 95694,10156,639,6427,802,99,76,0,21,200,182,11,20,1768,595,1651,620,1340,649,311,154,860Z200US95694,10156,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0.4484,3484,282,2205,268,1279,240
95975,ZCTA5 95975,1615,509,1576,507,0,14,0,14,6,12,0,14,0,14,33,44,0,14,33,44,860Z200US95975,1615,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0.3995,649,199,544,178,105,110
95356,ZCTA5 95356,33025,1992,19372,1589,781,255,340,215,2963,572,736,373,3636,943,5197,1383,2920,732,2277,1187,860Z200US95356,33025,48,40,0,29,9,18,0,29,0,29,0,29,19,22,0,29,0,29,0,29,0,29,0,29,0,29,0,29,0,29,0,29,20,29,0.4636,11482,489,7657,487,3825,420
94806,ZCTA5 94806,61749,2445,10537,1228,8510,1035,831,541,10094,1067,143,150,21586,1868,10048,2161,6540,1790,3508,989,860Z200US94806,61749,188,112,0,32,0,32,0,32,0,32,0,32,0,32,0,32,0,32,21,38,13,23,12,25,23,28,48,49,26,30,0,32,45,57,0.3936,20304,817,10281,656,10023,786
93536,ZCTA5 93536,72013,2675,36155,2268,9496,1313,813,417,3549,783,109,79,8232,1430,13659,1836,9894,1671,3765,869,860Z200US93536,72013,175,91,0,32,0,32,0,32,0,32,0,32,0,32,0,32,0,32,7,14,4,13,0,32,36,37,65,60,36,27,0,32,27,34,0.4190,22930,797,15898,725,7032,616
90249,ZCTA5 90249,25967,1495,5035,704,5911,1161,873,500,4126,495,50,46,5396,968,4576,1056,3541,982,1035,351,860Z200US90249,25967,166,96,0,25,0,25,0,25,0,25,0,25,0,25,0,25,0,25,0,25,0,25,48,49,13,20,35,41,9,16,54,71,7,12,0.4105,8880,490,5188,449,3692,402
92397,ZCTA5 92397,5699,937,4534,894,34,62,125,147,232,219,67,84,302,297,405,240,286,187,119,134,860Z200US92397,5699,30,48,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,30,48,0,19,0,19,0,19,0,19,0,19,0.4802,2619,364,2083,367,536,228
92802,ZCTA5 92802,43698,2908,17324,2107,1082,419,174,144,6737,1032,76,70,7385,1863,10920,1879,10180,1873,740,235,860Z200US92802,43698,48,46,0,29,0,29,0,29,0,29,0,29,0,29,14,21,0,29,0,29,0,29,31,41,0,29,3,5,0,29,0,29,0,29,0.4080,12156,680,4377,500,7779,575
95843,ZCTA5 95843,48321,2248,28766,2243,5416,1101,452,250,6111,1000,532,448,2061,564,4983,1020,2027,621,2956,769,860Z200US95843,48321,44,31,0,29,0,29,0,29,0,29,0,29,0,29,0,29,10,18,0,29,0,29,0,29,9,15,25,20,0,29,0,29,0,29,0.3945,15105,572,10041,595,5064,559
95687,ZCTA5 95687,69741,1739,38381,1907,7346,1004,746,326,7244,841,424,202,6516,1049,9084,1140,2963,568,6121,869,860Z200US95687,69741,174,98,0,32,11,15,0,32,0,32,0,32,0,32,0,32,0,32,0,32,0,32,0,32,29,46,39,44,35,31,6,12,54,66,0.3867,22991,681,15249,685,7742,685
92804,ZCTA5 92804,83435,3272,31447,2606,2746,571,1000,371,22546,1585,1076,493,10132,1574,14488,2167,11524,1990,2964,806,860Z200US92804,83435,227,85,13,21,0,32,6,11,0,32,0,32,21,30,0,32,0,32,10,16,13,21,28,35,40,37,33,32,11,17,19,33,33,36,0.4546,24644,841,10156,651,14488,796
95833,ZCTA5 95833,40205,1913,14529,1205,5114,877,384,269,4080,653,423,246,7477,1239,8198,1201,4203,749,3995,899,860Z200US95833,40205,79,81,40,71,0,29,0,29,0,29,0,29,0,29,12,21,0,29,0,29,0,29,16,19,0,29,0,29,0,29,11,19,0,29,0.4289,15544,631,7969,574,7575,599
90680,ZCTA5 90680,31949,1022,9351,1243,504,286,363,251,8694,925,75,63,9062,1684,3900,1035,2857,1051,1043,308,860Z200US90680,31949,101,63,0,29,0,29,0,29,0,29,11,17,7,10,0,29,0,29,9,15,0,29,32,39,10,14,0,29,0,29,8,13,24,38,0.5121,10350,564,5324,545,5026,445
94060,ZCTA5 94060,1389,606,567,294,0,14,0,14,0,14,0,14,596,539,226,250,192,256,34,39,860Z200US94060,1389,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0.3461,358,125,216,89,142,106
92555,ZCTA5 92555,45751,2451,13390,1401,9595,1494,527,285,3290,518,253,271,12249,1763,6447,1091,4739,994,1708,430,860Z200US92555,45751,158,109,0,29,0,29,0,29,0,29,8,13,0,29,0,29,0,29,0,29,0,29,37,47,45,64,12,19,0,29,44,62,12,14,0.3676,11864,550,9046,564,2818,439
93314,ZCTA5 93314,34997,2339,25614,2249,679,325,317,163,2817,885,55,65,1800,517,3715,1056,2179,865,1536,430,860Z200US93314,34997,43,35,0,29,0,29,0,29,0,29,0,29,0,29,0,29,0,29,0,29,0,29,0,29,6,8,13,18,15,24,9,13,0,29,0.4233,10980,608,9267,485,1713,489
92595,ZCTA5 92595,34505,703,17249,1410,1250,517,317,158,1838,365,215,220,7289,1371,6347,1058,3619,909,2728,632,860Z200US92595,34505,100,67,0,29,0,29,0,29,0,29,0,29,0,29,0,29,9,15,0,29,0,29,0,29,7,11,7,10,49,60,16,19,12,14,0.4088,9891,416,7563,435,2328,372
91731,ZCTA5 91731,28122,1717,4346,913,109,76,1410,882,8027,980,212,187,7145,1152,6873,1415,6746,1411,127,103,860Z200US91731,28122,206,121,0,25,8,13,0,25,7,12,18,27,0,25,0,25,35,49,60,90,6,9,32,32,18,26,11,18,0,25,11,16,0,25,0.4192,8361,371,2988,348,5373,398
93271,ZCTA5 93271,2218,490,1744,491,59,92,23,21,99,86,0,14,124,118,169,69,45,30,124,66,860Z200US93271,2218,7,10,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,7,10,0,14,0,14,0,14,0,14,0,14,0,14,0.4400,1106,247,759,110,347,232
92027,ZCTA5 92027,55232,2217,25631,1819,1141,431,1040,521,3618,668,97,84,10415,1817,13290,1815,11273,1764,2017,487,860Z200US92027,55232,256,113,0,32,0,32,0,32,10,16,25,42,0,32,0,32,32,48,13,24,0,32,47,47,29,33,73,65,0,32,27,42,0,32,0.4315,17038,705,10351,670,6687,642
93433,ZCTA5 93433,12684,26,8295,813,133,103,149,93,263,135,48,69,927,406,2869,647,2407,686,462,259,860Z200US93433,12684,40,34,22,34,0,21,0,21,0,21,0,21,0,21,0,21,0,21,12,20,0,21,6,10,0,21,0,21,0,21,0,21,0,21,0.4404,4973,333,2755,413,2218,352
95503,ZCTA5 95503,24442,1307,18304,1237,240,148,553,194,977,317,41,45,1713,592,2614,539,1135,331,1479,392,860Z200US95503,24442,69,36,0,25,0,25,0,25,26,16,0,25,0,25,14,23,0,25,0,25,12,16,0,25,0,25,17,27,0,25,0,25,0,25,0.4828,9976,493,6956,477,3020,484
90302,ZCTA5 90302,28871,1796,4345,802,12567,1259,267,140,624,304,0,25,6601,1186,4467,1126,2849,1122,1618,504,860Z200US90302,28871,44,32,0,25,0,25,0,25,0,25,0,25,0,25,0,25,0,25,0,25,7,10,4,7,0,25,13,18,0,25,14,22,6,11,0.4172,10464,553,3085,339,7379,536
95467,ZCTA5 95467,5721,837,4738,754,27,44,0,19,16,19,0,19,328,187,612,287,136,128,476,258,860Z200US95467,5721,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0.4338,2143,315,1832,335,311,131
91722,ZCTA5 91722,34087,1837,10408,1356,1225,462,335,209,5252,935,117,101,8951,1468,7799,1448,6732,1468,1067,355,860Z200US91722,34087,88,66,0,29,11,18,0,29,0,29,0,29,0,29,0,29,0,29,0,29,0,29,4,9,10,16,0,29,53,53,10,16,0,29,0.3853,9960,494,6900,542,3060,361
92501,ZCTA5 92501,22079,2079,8807,1640,1537,419,553,307,519,224,7,14,7971,1187,2685,696,1978,693,707,258,860Z200US92501,22079,82,61,0,25,0,25,0,25,0,25,0,25,0,25,0,25,0,25,0,25,12,20,0,25,7,12,8,11,0,25,21,33,34,40,0.3978,6912,479,3113,337,3799,431
96069,ZCTA5 96069,1371,408,980,204,3,4,7,8,9,11,0,14,16,17,356,353,259,340,97,89,860Z200US96069,1371,3,5,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,3,5,0,14,0,14,0,14,0,14,0,14,0,14,0.4128,551,138,490,134,61,41
96145,ZCTA5 96145,3291,594,2926,557,74,119,0,14,102,108,35,55,28,39,126,108,91,99,35,38,860Z200US96145,3291,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0.4603,1372,205,1053,203,319,115
95942,ZCTA5 95942,2190,784,1958,737,0,14,0,14,0,14,0,14,46,84,186,209,58,100,128,119,860Z200US95942,2190,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0.4856,869,259,812,263,57,80
91345,ZCTA5 91345,18282,1402,4910,851,495,269,371,133,2099,378,51,73,6556,1195,3800,818,3401,827,399,228,860Z200US91345,18282,63,47,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,4,7,31,36,0,21,10,17,18,20,0,21,0.3960,5489,339,3979,314,1510,264
90604,ZCTA5 90604,39378,2358,13810,2010,465,189,542,249,3304,606,27,30,14822,1767,6408,1036,5227,905,1181,334,860Z200US90604,39378,189,90,12,19,49,59,0,29,0,29,0,29,13,20,0,29,0,29,0,29,13,22,36,53,10,16,22,29,10,17,24,23,0,29,0.3812,11630,429,7422,505,4208,391
94801,ZCTA5 94801,33564,1843,5287,809,3864,665,977,605,1920,522,167,184,14925,1799,6424,1567,4781,1471,1643,518,860Z200US94801,33564,153,95,0,29,0,29,0,29,0,29,0,29,9,14,0,29,0,29,0,29,6,12,44,55,38,37,6,9,0,29,39,59,11,19,0.4656,10421,476,4845,425,5576,437
92252,ZCTA5 92252,7916,944,5838,912,207,165,98,72,136,101,36,53,364,308,1237,469,792,408,445,214,860Z200US92252,7916,11,17,0,19,0,19,0,19,0,19,0,19,0,19,11,17,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0.5037,3350,373,2314,321,1036,262
95425,ZCTA5 95425,11410,571,7950,762,108,103,134,126,154,103,13,21,1258,536,1793,544,1407,489,386,177,860Z200US95425,11410,40,38,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,26,32,0,21,0,21,14,24,0,21,0,21,0.4369,4515,258,3204,258,1311,295
91732,ZCTA5 91732,58056,2240,8285,1127,469,313,1442,567,16952,1337,41,39,18020,1544,12847,1805,11920,1756,927,435,860Z200US91732,58056,299,139,68,68,0,32,22,36,0,32,5,14,20,27,0,32,2,5,32,39,0,32,0,32,63,73,19,29,22,35,19,24,27,24,0.4417,15616,574,6810,498,8806,573
94590,ZCTA5 94590,37401,1740,11547,1010,8096,956,512,328,5005,825,306,234,6740,1184,5195,948,2798,813,2397,477,860Z200US94590,37401,102,77,0,29,0,29,0,29,0,29,0,29,0,29,0,29,0,29,0,29,0,29,0,29,37,38,0,29,0,29,0,29,65,68,0.4633,15210,614,6689,472,8521,573
93225,ZCTA5 93225,4532,1032,3992,1058,0,14,0,14,32,38,0,14,161,141,347,222,309,213,38,39,860Z200US93225,4532,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0.5482,2007,277,1295,271,712,203
91342,ZCTA5 91342,93513,3293,30297,2169,3562,806,1619,554,6979,1284,311,216,29245,2743,21500,2279,19498,2240,2002,454,860Z200US91342,93513,331,118,7,11,0,32,0,32,0,32,11,13,0,32,8,13,0,32,0,32,22,30,50,34,22,23,48,48,36,33,58,55,69,51,0.4093,25205,668,17073,711,8132,550
95212,ZCTA5 95212,28013,2201,6753,1222,1790,543,432,555,12153,1676,80,83,3485,859,3320,1297,1880,1080,1440,704,860Z200US95212,28013,137,146,0,25,0,25,0,25,0,25,0,25,0,25,8,14,0,25,0,25,0,25,0,25,0,25,129,145,0,25,0,25,0,25,0.4089,7993,556,5916,599,2077,482
95841,ZCTA5 95841,21232,1643,14001,1293,1974,671,73,59,1301,451,36,45,1016,412,2831,766,1589,660,1242,377,860Z200US95841,21232,11,19,0,25,0,25,0,25,0,25,0,25,0,25,0,25,0,25,0,25,0,25,0,25,0,25,0,25,0,25,11,19,0,25,0.4670,8335,553,3199,402,5136,575
92801,ZCTA5 92801,61218,2695,20636,1933,2302,836,522,358,11654,1249,75,75,14408,1870,11621,1761,9925,1731,1696,449,860Z200US92801,61218,124,70,0,32,0,32,0,32,0,32,0,32,0,32,0,32,0,32,12,20,14,21,13,21,59,56,19,26,3,4,4,10,0,32,0.4131,18783,796,6841,540,11942,664
90018,ZCTA5 90018,48812,2225,10598,1319,11933,1131,298,141,2800,491,63,107,15541,1453,7579,1412,6010,1375,1569,442,860Z200US90018,48812,88,51,0,29,7,10,0,29,0,29,0,29,0,29,1,3,0,29,0,29,0,29,21,23,13,18,10,14,0,29,17,26,19,23,0.4618,16646,574,5340,396,11306,581
96062,ZCTA5 96062,1074,331,870,303,0,14,10,11,0,14,0,14,38,32,156,116,16,16,140,110,860Z200US96062,1074,4,5,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,4,5,0,14,0,14,0.3932,393,91,339,91,54,35
95376,ZCTA5 95376,54853,2061,20597,1542,3089,698,730,299,7503,1042,295,208,10996,1458,11643,1700,8132,1584,3511,609,860Z200US95376,54853,222,107,0,32,0,32,0,32,0,32,0,32,0,32,30,46,62,63,22,25,12,19,7,11,24,28,28,42,18,27,19,29,0,32,0.3937,16628,719,10072,663,6556,552
92058,ZCTA5 92058,49189,3330,24308,2538,3424,873,730,471,2682,705,184,129,5725,1193,12136,2305,8544,2146,3592,1072,860Z200US92058,49189,156,155,0,29,0,29,0,29,0,29,0,29,0,29,8,17,51,65,0,29,97,138,0,29,0,29,0,29,0,29,0,29,0,29,0.3775,14274,873,4041,259,10233,889
92704,ZCTA5 92704,80408,2411,14810,1692,658,342,1369,464,14911,1117,66,87,34985,2923,13609,1937,12494,1826,1115,357,860Z200US92704,80408,295,93,0,32,13,22,11,18,0,32,0,32,6,10,12,18,18,18,24,28,56,45,8,9,83,65,0,32,0,32,29,29,35,40,0.3984,20281,583,10185,605,10096,534
95662,ZCTA5 95662,31895,1550,24996,1462,630,294,277,172,870,251,93,92,1244,341,3785,667,1836,453,1949,501,860Z200US95662,31895,34,34,0,29,0,29,0,29,0,29,0,29,0,29,0,29,0,29,0,29,0,29,7,13,14,21,0,29,13,17,0,29,0,29,0.3962,12339,478,9428,441,2911,377
93704,ZCTA5 93704,29172,1957,14939,1404,1446,500,242,137,1219,347,22,28,5658,1182,5646,901,3632,795,2014,496,860Z200US93704,29172,16,17,0,25,0,25,0,25,0,25,6,11,0,25,0,25,0,25,0,25,0,25,0,25,0,25,0,25,10,14,0,25,0,25,0.4750,11632,637,6315,569,5317,485
93036,ZCTA5 93036,47938,2083,21819,1963,1555,432,1403,688,2945,546,118,128,6247,1251,13851,2084,11705,1920,2146,544,860Z200US93036,47938,272,132,12,18,56,62,0,29,8,14,6,10,52,84,15,27,0,29,0,29,1,5,0,29,0,29,45,25,19,25,7,10,51,48,0.3907,14167,599,7357,589,6810,446
91605,ZCTA5 91605,52086,2220,19491,1668,929,261,615,300,4193,606,19,23,15182,1547,11657,1645,10564,1585,1093,325,860Z200US91605,52086,129,67,0,32,0,32,0,32,12,19,0,32,0,32,12,19,0,32,0,32,22,25,0,32,2,5,3,6,13,22,53,44,12,21,0.4635,16139,639,6048,459,10091,556
92320,ZCTA5 92320,10680,28,6728,850,326,266,150,108,363,366,0,21,1854,742,1259,425,821,347,438,258,860Z200US92320,10680,38,35,0,21,0,21,0,21,9,16,0,21,0,21,0,21,0,21,5,9,0,21,0,21,0,21,0,21,18,29,6,9,0,21,0.4077,3877,246,3575,265,302,120
95242,ZCTA5 95242,27860,1271,18909,1278,357,258,172,174,2039,477,76,82,1438,509,4869,931,2382,568,2487,712,860Z200US95242,27860,56,56,0,25,0,25,0,25,0,25,0,25,0,25,0,25,6,9,0,25,33,49,0,25,0,25,5,8,12,19,0,25,0,25,0.4265,10478,493,7216,407,3262,433
95382,ZCTA5 95382,39320,1602,24640,1598,928,642,205,141,2820,624,32,175,4942,1122,5753,822,3917,738,1836,530,860Z200US95382,39320,89,75,0,29,0,29,0,29,0,29,0,29,16,27,0,29,0,29,0,29,0,29,0,29,0,29,11,17,0,29,62,72,0,29,0.4268,13800,592,8718,603,5082,464
95363,ZCTA5 95363,30407,707,10741,1231,1340,666,283,201,1426,516,640,296,5377,1335,10600,1482,9353,1457,1247,586,860Z200US95363,30407,42,36,0,29,0,29,0,29,0,29,0,29,0,29,0,29,0,29,0,29,0,29,0,29,13,20,29,31,0,29,0,29,0,29,0.3858,8127,429,5849,458,2278,384
92518,ZCTA5 92518,1236,423,578,211,80,65,0,14,155,144,0,14,104,110,319,224,35,44,284,221,860Z200US92518,1236,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0.4237,552,170,31,50,521,163
90057,ZCTA5 90057,45548,2431,7689,1202,3117,464,1849,593,8204,985,44,61,19835,2452,4810,767,3722,682,1088,347,860Z200US90057,45548,369,133,23,30,60,58,3,8,36,49,16,25,0,29,35,41,0,29,0,29,63,57,97,71,31,39,0,29,0,29,5,9,0,29,0.4667,16688,553,703,159,15985,552
95211,ZCTA5 95211,1190,51,880,110,18,25,2,4,196,97,0,14,42,42,52,45,34,35,18,27,860Z200US95211,1190,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,-666666666.0000,0,14,0,14,0,14
95415,ZCTA5 95415,1296,378,668,212,157,197,75,112,142,180,0,14,29,34,225,180,211,178,14,20,860Z200US95415,1296,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0.4594,374,98,225,93,149,63
